method,model,domain,probe_index,log_prob,target_rank
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,34,-3.495689630508423,1.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,35,-4.467958450317383,7.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,36,-13.435965538024902,19.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,37,-5.080033779144287,4.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,38,-0.5893421769142151,1.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,39,-1.29512357711792,1.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,40,-9.236201286315918,18.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,41,-0.7802701592445374,1.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,42,-7.511575698852539,6.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,43,-2.417431592941284,2.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,44,-3.2843263149261475,2.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,45,-8.108627319335938,2.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,46,-1.5485491752624512,1.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,47,-15.078523635864258,9.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,48,-4.575566291809082,9.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,49,-10.58680534362793,226.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,50,-2.352543830871582,2.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,51,-5.610861301422119,5.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,52,-6.651080131530762,3.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,53,-26.136550903320312,262.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,54,-2.7818994522094727,3.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,55,-27.86370086669922,189.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,56,-1.8329938650131223,1.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,57,-1.5475542545318604,2.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,58,-22.499855041503903,82.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,59,-5.754599571228027,16.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,60,-14.274690628051758,204.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,61,-3.827747344970703,7.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,62,-18.290645599365234,6.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,63,-7.4281415939331055,7.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,64,-11.907991409301758,12.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,65,-19.145740509033203,72.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,66,-8.240433692932129,4.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,67,-38.70993041992188,24.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,68,-8.667156219482422,7.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,69,-17.509769439697266,10.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,70,-8.614221572875977,5.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,71,-3.5800912380218506,3.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,72,-24.58864402770996,89.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,73,-14.873929977416992,126.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,74,-12.181336402893066,5.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,75,-3.849262237548828,2.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,76,-13.743606567382812,6.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,77,-28.43045997619629,557.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,78,-0.7130434513092041,1.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,79,-3.336343288421631,2.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,80,-18.404268264770508,15.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,81,-35.54242706298828,62.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,82,-12.643117904663086,5.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,83,-19.19818115234375,39.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,84,-20.859153747558597,204.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,85,-10.96116542816162,99.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,86,-29.366024017333984,184.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,87,-34.028438568115234,455.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,88,-36.1224250793457,55.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,89,-12.657953262329102,16.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,90,-19.268198013305664,34.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,91,-5.934922218322754,5.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,92,-9.234942436218262,5.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,93,-21.366374969482425,13.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,94,-1.6054648160934448,2.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,95,-20.4189567565918,124.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,96,-11.359355926513672,25.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,97,-19.20454406738281,9.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,98,-23.41070938110352,289.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,99,-8.277689933776855,18.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,100,-9.55791187286377,7.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,101,-19.20755386352539,6.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,102,-2.7459874153137207,2.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,103,-12.852937698364258,8.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,104,-10.733126640319824,8.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,105,-42.61858749389648,979.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,106,-12.916669845581056,9.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,107,-19.80389404296875,76.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,108,-5.785295009613037,2.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,109,-8.39190673828125,18.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,110,-5.289198875427246,4.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,111,-9.925536155700684,38.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,112,-3.224721908569336,2.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,113,-1.3477718830108645,2.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,114,-3.5499048233032227,5.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,115,-8.353912353515625,38.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,116,-0.8475070595741272,1.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,117,-20.565244674682617,6.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,118,-6.345625877380371,3.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,119,-18.683639526367188,23.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,120,-21.579456329345703,517.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,121,-4.8607378005981445,2.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,122,-27.791980743408203,612.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,123,-3.336507797241211,3.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,124,-21.54695701599121,93.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,125,-1.2289623022079468,1.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,126,-2.4320340156555176,2.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,127,-5.984155654907227,2.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,128,-9.859512329101562,6.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,129,-6.403938293457031,7.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,130,-11.711673736572266,24.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,131,-14.756451606750488,59.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,132,-6.0012712478637695,10.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,133,-9.46737575531006,12.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,134,-4.168997764587402,2.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,135,-6.460467338562012,10.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,136,-8.505975723266602,12.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,137,-2.712345123291016,2.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,138,-16.82562828063965,40.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,139,-24.350879669189453,11.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,140,-2.839717388153076,7.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,141,-23.65711784362793,49.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,142,-3.3260817527771,1.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,143,-7.0010833740234375,3.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,144,-20.83218765258789,42.0
source_only,32b,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,145,-26.81444549560547,133.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,0,-10.827802658081056,66.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,1,-4.279204368591309,5.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,2,-0.2180160880088806,1.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,3,-0.528870165348053,1.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,4,-4.134189128875732,5.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,5,-5.555562973022461,7.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,6,-1.2216087579727173,1.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,7,-10.888882637023926,99.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,8,-1.0449962615966797,1.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,9,-8.191760063171387,11.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,10,-7.416487216949463,45.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,11,-9.676774978637695,4.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,12,-6.327286720275879,2.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,13,-10.721885681152344,10.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,14,-3.631479263305664,2.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,15,-6.253004550933838,10.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,16,-0.3037583529949188,1.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,17,-6.128873348236084,4.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,18,-5.76060152053833,7.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,19,-5.945842742919922,9.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,20,-11.776906967163086,313.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,21,-5.382091999053955,16.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,22,-6.505940914154053,6.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,23,-1.4287830591201782,1.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,24,-8.957448959350586,4.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,25,-25.547792434692383,111.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,26,-2.934464693069458,3.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,27,-23.050148010253903,10.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,28,-3.8379297256469727,3.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,29,-9.363248825073242,4.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,30,-8.665792465209961,21.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,31,-4.889560699462891,4.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,32,-6.597175121307373,5.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,33,-2.805579900741577,3.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,34,-2.4877736568450928,1.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,35,-4.903087139129639,7.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,36,-3.0957789421081543,3.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,37,-2.928420305252075,2.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,38,-9.425673484802246,39.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,39,-2.167391300201416,1.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,40,-1.4332070350646973,1.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,41,-2.295699119567871,1.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,42,-5.235600471496582,4.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,43,-9.157187461853027,4.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,44,-8.96718978881836,4.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,45,-5.685214042663574,9.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,46,-15.454017639160156,759.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,47,-9.20927619934082,7.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,48,-4.031181335449219,2.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,49,-4.120634078979492,2.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,50,-6.9461445808410645,25.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,51,-11.85478973388672,166.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,52,-2.048466205596924,3.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,53,-7.077083587646484,3.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,54,-8.257518768310547,2.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,55,-2.711963653564453,2.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,56,-11.699138641357422,71.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,57,-18.07762718200684,301.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,58,-4.307039260864258,4.0
source_only,32b,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,59,-4.176992893218994,3.0
